0000.226278 00000215 6 00 20 00 00 01 01  
0000.230052 00000181 8 7D 00 32 10 32 20 32 00
0000.230292 0000042E 8 FF FF DF FF E4 09 00 FF
0000.230528 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.230779 000001F8 8 00 00 FF FF FE 00 00 0F
0000.231014 000005C5 8 63 01 F6 45 06 A2 00 7F
0000.231255 0000060D 8 0E 16 00 00 45 47 02 00
0000.234680 0000027F 8 00 00 00 00 00 00 00 00
0000.234916 00000285 8 00 00 00 00 00 00 9A 21
0000.235172 00000284 8 00 00 00 00 00 00 9A 20
0000.235371 000001F9 6 20 00 7D 00 00 FF  
0000.235617 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.240061 00000551 8 47 00 00 00 FE 02 00 00
0000.240312 000001F8 8 00 00 FF FF FE 00 00 0F
0000.240548 00000181 8 7D 00 32 10 32 20 32 00
0000.240727 00000366 4 00 00 00 A0    
0000.240963 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.241208 000005E9 8 00 38 00 00 00 18 00 02
0000.241393 00000645 5 00 FA FF 00 00   
0000.244634 00000244 7 FE FE 00 18 00 00 FE 
0000.245002 000001F9 6 20 00 7D 00 00 FF  
0000.245253 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.246298 00000215 6 00 20 00 00 01 01  
0000.246502 00000625 6 82 60 E7 11 00 00  
0000.250045 00000181 8 7D 00 32 10 32 20 32 00
0000.250296 000001F8 8 00 00 FF FF FE 00 00 0F
0000.250537 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.250747 00000656 6 07 FF 07 FF 07 FF  
0000.250880 00000657 2 C1 C8      
0000.251233 00000634 4 80 FE 00 00    
0000.254664 0000027F 8 00 00 00 00 00 00 00 00
0000.254904 00000285 8 00 00 00 00 00 00 9B 22
0000.255145 00000284 8 00 00 00 00 00 00 9B 21
0000.255355 000001F9 6 20 00 7D 00 00 FF  
0000.255601 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.260096 00000181 8 7D 00 32 10 32 20 32 00
0000.260347 000001F8 8 00 00 FF FF FE 00 00 0F
0000.260582 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.264627 00000244 7 FE FE 00 18 00 00 FE 
0000.264868 00000354 8 00 00 00 00 00 00 06 00
0000.265078 000001F9 6 20 00 7D 00 00 FF  
0000.265329 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.266296 00000215 6 00 20 00 00 01 01  
0000.270044 00000181 8 7D 00 32 10 32 20 32 00
0000.270290 000001F8 8 00 00 FF FF FE 00 00 0F
0000.270536 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.270725 00000500 5 02 8D EA D4 5B   
0000.274606 0000027F 8 00 00 00 00 00 00 00 00
0000.274852 00000285 8 00 00 00 00 00 00 9C 23
0000.275098 00000284 8 00 00 00 00 00 00 9C 22
0000.275405 000001F9 6 20 00 7D 00 00 FF  
0000.275651 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.280013 00000181 8 7D 00 32 10 32 20 32 00
0000.280264 000001F8 8 00 00 FF FF FE 00 00 0F
0000.280504 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.284421 00000244 7 FE FE 00 18 00 00 FE 
0000.284984 000005DD 7 00 FF FF 00 00 FE 00 
0000.285245 000001F9 6 20 00 7D 00 00 FF  
0000.285445 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.285573 00000651 2 04 F0      
0000.286295 00000215 6 00 20 00 00 01 01  
0000.290022 00000181 8 7D 00 32 10 32 20 32 00
0000.290273 000001F8 8 00 00 FF FF FE 00 00 0F
0000.290514 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.294697 0000027F 8 00 00 00 00 00 00 00 00
0000.294938 00000285 8 00 00 00 00 00 00 9D 24
0000.295188 00000284 8 00 00 00 00 00 00 9D 23
0000.295388 000001F9 6 20 00 7D 00 00 FF  
0000.295644 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.300001 00000181 8 7D 00 32 10 32 20 32 00
0000.300257 000001F8 8 00 00 FF FF FE 00 00 0F
0000.300493 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.300708 00000511 7 00 D9 FC 18 8E A2 EE 
0000.300943 0000035D 8 90 03 00 00 09 C0 53 00
0000.301179 00000652 8 95 90 00 15 40 07 55 50
0000.304691 00000244 7 FE FE 00 18 00 00 FE 
